"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-3.grp3-asn2.uwmadison744-f18-pg0.wisc.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -ts -cdn --output /root/tf/dstat.csv",,,,"Date:","16 Oct 2018 21:46:10 CDT"

"system","swap",,"total cpu usage",,,,,,"dsk/total",,"net/total",
16-10 21:47:57,0.0,3221221376.0,58.283,8.483,33.233,0.0,0.0,0.0,0.0,0.0,9666.0,182.0
16-10 21:47:58,0.0,3221221376.0,81.494,6.538,11.944,0.0,0.0,0.025,0.0,0.0,186697.0,156119791.0
16-10 21:47:59,0.0,3221221376.0,47.260,1.701,51.013,0.0,0.0,0.025,0.0,0.0,46230.0,95500792.0
16-10 21:48:00,0.0,3221221376.0,52.368,5.774,41.859,0.0,0.0,0.0,0.0,0.0,30810.0,2785707.0
16-10 21:48:01,0.0,3221221376.0,14.261,1.251,84.488,0.0,0.0,0.0,0.0,0.0,30492.0,1285473.0
16-10 21:48:02,0.0,3221221376.0,21.169,3.831,74.900,0.0,0.0,0.100,0.0,12288.0,79132317.0,244646.0
16-10 21:48:03,0.0,3221221376.0,0.850,0.875,98.200,0.0,0.0,0.075,0.0,0.0,176487302.0,215146.0
16-10 21:48:04,0.0,3221221376.0,0.075,0.325,99.600,0.0,0.0,0.0,0.0,0.0,104914554.0,134710.0
16-10 21:48:05,0.0,3221221376.0,41.660,6.935,51.379,0.0,0.0,0.025,0.0,0.0,105616686.0,173612.0
16-10 21:48:06,0.0,3221221376.0,84.121,8.693,7.136,0.0,0.0,0.050,0.0,0.0,104199.0,100372579.0
16-10 21:48:07,0.0,3221221376.0,50.614,1.002,48.334,0.0,0.0,0.050,0.0,0.0,133656.0,147350411.0
16-10 21:48:08,0.0,3221221376.0,37.995,20.927,41.078,0.0,0.0,0.0,0.0,16384.0,12894.0,6487605.0
16-10 21:48:09,0.0,3221221376.0,33.290,0.801,65.909,0.0,0.0,0.0,0.0,0.0,9312.0,3315.0
16-10 21:48:10,0.0,3221221376.0,21.588,4.225,74.187,0.0,0.0,0.0,0.0,0.0,11256.0,1285473.0
16-10 21:48:11,0.0,3221221376.0,6.310,2.621,90.967,0.0,0.0,0.102,0.0,0.0,255567499.0,506491.0
16-10 21:48:12,0.0,3221221376.0,0.375,0.150,99.475,0.0,0.0,0.0,0.0,0.0,10221.0,380.0
16-10 21:48:13,0.0,3221221376.0,3.891,1.632,94.478,0.0,0.0,0.0,0.0,0.0,210511460.0,302566.0
16-10 21:48:14,0.0,3221221376.0,69.756,8.411,21.833,0.0,0.0,0.0,0.0,12288.0,7326.0,182.0
16-10 21:48:15,0.0,3221221376.0,70.892,8.993,20.015,0.025,0.0,0.075,0.0,0.0,221047.0,225882277.0
16-10 21:48:16,0.0,3221221376.0,51.373,0.924,47.703,0.0,0.0,0.0,0.0,0.0,17856.0,25563529.0
16-10 21:48:17,0.0,3221221376.0,47.837,1.417,50.746,0.0,0.0,0.0,0.0,0.0,10158.0,2782612.0
16-10 21:48:18,0.0,3221221376.0,19.250,2.994,77.755,0.0,0.0,0.0,0.0,0.0,9504.0,1285473.0
16-10 21:48:19,0.0,3221221376.0,12.032,2.462,85.355,0.0,0.0,0.151,0.0,0.0,157759463.0,372685.0
16-10 21:48:20,0.0,3221221376.0,0.575,0.725,98.674,0.0,0.0,0.025,0.0,12288.0,97816979.0,95290.0
16-10 21:48:21,0.0,3221221376.0,0.125,0.802,98.998,0.0,0.0,0.075,0.0,0.0,200639698.0,331864.0
16-10 21:48:22,0.0,3221221376.0,59.894,8.283,31.798,0.0,0.0,0.025,0.0,4096.0,9878768.0,25813.0
16-10 21:48:23,0.0,3221221376.0,69.887,23.354,6.683,0.025,0.0,0.050,0.0,0.0,135163.0,78708221.0
16-10 21:48:24,0.0,3221221376.0,48.206,1.619,50.149,0.0,0.0,0.025,0.0,0.0,57140.0,169019739.0
16-10 21:48:25,0.0,3221221376.0,53.642,4.325,42.033,0.0,0.0,0.0,0.0,28672.0,10986.0,6487974.0
16-10 21:48:26,0.0,3221221376.0,22.076,1.722,76.177,0.0,0.0,0.025,0.0,0.0,8958.0,1285091.0
16-10 21:48:27,0.0,3221221376.0,22.545,4.559,72.896,0.0,0.0,0.0,0.0,4096.0,20065323.0,143448.0
16-10 21:48:28,0.0,3221221376.0,0.251,1.254,98.294,0.0,0.0,0.201,0.0,0.0,235509119.0,326694.0
16-10 21:48:29,0.0,3221221376.0,0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,31228611.0,53008.0
16-10 21:48:30,0.0,3221221376.0,20.651,5.472,73.853,0.0,0.0,0.025,0.0,0.0,179290786.0,298130.0
16-10 21:48:31,0.0,3221221376.0,85.057,7.446,7.471,0.0,0.0,0.025,0.0,12288.0,12883.0,32516129.0
16-10 21:48:32,0.0,3221221376.0,63.108,2.306,34.486,0.0,0.0,0.100,0.0,0.0,193028.0,215208245.0
16-10 21:48:33,0.0,3221221376.0,44.592,1.753,53.630,0.0,0.0,0.025,0.0,0.0,12120.0,6484825.0
16-10 21:48:34,0.0,3221221376.0,32.063,0.279,67.658,0.0,0.0,0.0,0.0,0.0,6918.0,6643.0
16-10 21:48:35,0.0,3221221376.0,25.962,4.126,69.912,0.0,0.0,0.0,0.0,0.0,8706.0,1382870.0
16-10 21:48:36,0.0,3221221376.0,0.777,1.253,97.644,0.0,0.0,0.326,0.0,0.0,255565922.0,356862.0
16-10 21:48:37,0.0,3221221376.0,0.025,0.0,99.975,0.0,0.0,0.0,0.0,16384.0,7397.0,248.0
16-10 21:48:38,0.0,3221221376.0,16.570,5.925,77.454,0.0,0.0,0.050,0.0,0.0,210510120.0,364209.0
16-10 21:48:39,0.0,3221221376.0,74.644,11.253,14.079,0.0,0.0,0.025,0.0,0.0,6906.0,182.0
16-10 21:48:40,0.0,3221221376.0,59.671,16.346,23.958,0.0,0.0,0.025,0.0,0.0,159681.0,175825297.0
16-10 21:48:41,0.0,3221221376.0,49.727,2.287,47.936,0.0,0.0,0.050,0.0,0.0,46830.0,75639431.0
16-10 21:48:42,0.0,3221221376.0,45.998,3.131,50.871,0.0,0.0,0.0,0.0,12288.0,9558.0,2782900.0
16-10 21:48:43,0.0,3221221376.0,16.993,2.313,80.694,0.0,0.0,0.0,0.0,0.0,8190.0,1285473.0
16-10 21:48:44,0.0,3221221376.0,16.120,3.726,80.129,0.0,0.0,0.025,0.0,0.0,169369393.0,360275.0
16-10 21:48:45,0.0,3221221376.0,0.426,0.652,98.922,0.0,0.0,0.0,0.0,0.0,86204953.0,120320.0
16-10 21:48:46,0.0,3221221376.0,0.100,0.451,99.373,0.0,0.0,0.075,0.0,0.0,206827660.0,249070.0
16-10 21:48:47,0.0,3221221376.0,54.636,7.248,38.115,0.0,0.0,0.0,0.0,0.0,3690352.0,6764.0
16-10 21:48:48,0.0,3221221376.0,82.578,6.722,10.675,0.0,0.0,0.025,0.0,12288.0,132243.0,143295493.0
16-10 21:48:49,0.0,3221221376.0,44.256,2.018,53.700,0.0,0.0,0.025,0.0,0.0,64290.0,108131646.0
16-10 21:48:50,0.0,3221221376.0,58.841,1.706,39.453,0.0,0.0,0.0,0.0,0.0,8508.0,2789453.0
16-10 21:48:51,0.0,3221221376.0,15.140,1.602,83.258,0.0,0.0,0.0,0.0,0.0,8988.0,1285473.0
16-10 21:48:52,0.0,3221221376.0,19.519,3.494,76.937,0.0,0.0,0.051,0.0,0.0,78564011.0,218356.0
16-10 21:48:53,0.0,3221221376.0,0.451,0.953,98.471,0.0,0.0,0.125,0.0,0.0,177009535.0,249014.0
16-10 21:48:54,0.0,3221221376.0,0.075,0.350,99.525,0.0,0.0,0.050,0.0,12288.0,84255264.0,154906.0
16-10 21:48:55,0.0,3221221376.0,42.804,6.311,50.861,0.0,0.0,0.025,0.0,0.0,126258902.0,159002.0
16-10 21:48:56,0.0,3221221376.0,80.627,9.210,10.088,0.0,0.0,0.075,0.0,0.0,88767.0,94923767.0
16-10 21:48:57,0.0,3221221376.0,51.316,1.192,47.468,0.0,0.0,0.025,0.0,8192.0,130536.0,152801163.0
16-10 21:48:58,0.0,3221221376.0,54.958,2.181,42.861,0.0,0.0,0.0,0.0,0.0,11286.0,6484761.0
16-10 21:48:59,0.0,3221221376.0,23.508,1.332,75.160,0.0,0.0,0.0,0.0,0.0,9576.0,1291424.0
16-10 21:49:00,0.0,3221221376.0,23.095,3.023,73.857,0.0,0.0,0.025,0.0,12288.0,30644459.0,163109.0
16-10 21:49:01,0.0,3221221376.0,0.503,1.156,98.291,0.0,0.0,0.050,0.0,0.0,224931109.0,376404.0
16-10 21:49:02,0.0,3221221376.0,0.050,0.225,99.725,0.0,0.0,0.0,0.0,4096.0,46944838.0,83602.0
16-10 21:49:03,0.0,3221221376.0,26.709,6.030,67.236,0.0,0.0,0.025,0.0,0.0,163574074.0,275642.0
16-10 21:49:04,0.0,3221221376.0,85.535,6.730,7.735,0.0,0.0,0.0,0.0,0.0,32473.0,50232033.0
16-10 21:49:05,0.0,3221221376.0,59.401,1.979,38.569,0.0,0.0,0.051,0.0,0.0,161450.0,197494445.0
16-10 21:49:06,0.0,3221221376.0,42.752,5.077,52.171,0.0,0.0,0.0,0.0,28672.0,12432.0,6484533.0
16-10 21:49:07,0.0,3221221376.0,34.093,0.601,65.307,0.0,0.0,0.0,0.0,0.0,9390.0,6547.0
16-10 21:49:08,0.0,3221221376.0,24.029,3.578,72.393,0.0,0.0,0.0,0.0,0.0,10104.0,1285473.0
16-10 21:49:09,0.0,3221221376.0,3.699,1.887,94.288,0.0,0.0,0.126,0.0,0.0,255567510.0,495613.0
16-10 21:49:10,0.0,3221221376.0,0.025,0.0,99.975,0.0,0.0,0.0,0.0,0.0,8479.0,314.0
16-10 21:49:11,0.0,3221221376.0,10.488,3.479,85.857,0.0,0.0,0.175,0.0,0.0,210511220.0,292786.0
16-10 21:49:12,0.0,3221221376.0,80.591,7.012,12.397,0.0,0.0,0.0,0.0,12288.0,8286.0,182.0
16-10 21:49:13,0.0,3221221376.0,68.079,5.724,26.097,0.025,0.0,0.076,0.0,0.0,176093.0,247735174.0
16-10 21:49:14,0.0,3221221376.0,42.814,0.778,56.408,0.0,0.0,0.0,0.0,0.0,9042.0,3708696.0
16-10 21:49:15,0.0,3221221376.0,45.752,1.845,52.403,0.0,0.0,0.0,0.0,0.0,9294.0,2782804.0
16-10 21:49:16,0.0,3221221376.0,23.543,3.127,73.330,0.0,0.0,0.0,0.0,0.0,7812.0,1285473.0
16-10 21:49:17,0.0,3221221376.0,6.578,1.739,91.557,0.0,0.0,0.126,0.0,0.0,165271043.0,337975.0
16-10 21:49:18,0.0,3221221376.0,0.300,0.576,99.124,0.0,0.0,0.0,0.0,12288.0,90303818.0,117266.0
16-10 21:49:19,0.0,3221221376.0,0.075,0.501,99.373,0.0,0.0,0.050,0.0,0.0,200058996.0,241162.0
16-10 21:49:20,0.0,3221221376.0,52.666,6.851,40.483,0.0,0.0,0.0,0.0,0.0,10458170.0,10808.0
16-10 21:49:21,0.0,3221221376.0,84.986,5.417,9.597,0.0,0.0,0.0,0.0,0.0,182607.0,151199501.0
16-10 21:49:22,0.0,3221221376.0,43.097,1.679,55.199,0.0,0.0,0.025,0.0,0.0,57506.0,100228354.0
16-10 21:49:23,0.0,3221221376.0,60.074,2.843,37.083,0.0,0.0,0.0,0.0,0.0,9774.0,2789613.0
16-10 21:49:24,0.0,3221221376.0,14.018,0.950,85.032,0.0,0.0,0.0,0.0,12288.0,8688.0,1285473.0
16-10 21:49:25,0.0,3221221376.0,20.666,4.183,75.075,0.0,0.0,0.075,0.0,0.0,69392303.0,202350.0
16-10 21:49:26,0.0,3221221376.0,0.501,1.028,98.296,0.0,0.0,0.175,0.0,0.0,186186753.0,272842.0
16-10 21:49:27,0.0,3221221376.0,0.050,0.275,99.675,0.0,0.0,0.0,0.0,0.0,90719130.0,117096.0
16-10 21:49:28,0.0,3221221376.0,30.704,6.291,63.005,0.0,0.0,0.0,0.0,0.0,119796236.0,154010.0
16-10 21:49:29,0.0,3221221376.0,83.245,8.239,8.491,0.0,0.0,0.025,0.0,0.0,25093.0,49481513.0
16-10 21:49:30,0.0,3221221376.0,57.666,1.319,40.966,0.0,0.0,0.050,0.0,12288.0,171164.0,198243939.0
16-10 21:49:31,0.0,3221221376.0,33.242,22.618,44.115,0.0,0.0,0.025,0.0,0.0,8598.0,6484026.0
16-10 21:49:32,0.0,3221221376.0,41.549,1.365,57.086,0.0,0.0,0.0,0.0,8192.0,5964.0,7442.0
16-10 21:49:33,0.0,3221221376.0,24.505,3.733,71.762,0.0,0.0,0.0,0.0,0.0,7710.0,1285473.0
16-10 21:49:34,0.0,3221221376.0,4.806,1.977,92.916,0.0,0.0,0.300,0.0,0.0,255565250.0,486566.0
16-10 21:49:35,0.0,3221221376.0,0.025,0.025,99.950,0.0,0.0,0.0,0.0,0.0,6497.0,248.0
16-10 21:49:36,0.0,3221221376.0,8.275,2.450,89.250,0.0,0.0,0.025,0.0,12288.0,210508880.0,321586.0
16-10 21:49:37,0.0,3221221376.0,75.773,6.208,18.020,0.0,0.0,0.0,0.0,4096.0,6006.0,182.0
16-10 21:49:38,0.0,3221221376.0,72.032,5.533,22.334,0.0,0.0,0.101,0.0,0.0,204873.0,247807296.0
16-10 21:49:39,0.0,3221221376.0,43.813,0.578,55.609,0.0,0.0,0.0,0.0,0.0,7818.0,3708308.0
16-10 21:49:40,0.0,3221221376.0,43.585,2.104,54.310,0.0,0.0,0.0,0.0,0.0,7590.0,2782740.0
