"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-3.grp3-asn2.uwmadison744-f18-pg0.wisc.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -ts -cdn --output /root/tf/dstat.csv",,,,"Date:","16 Oct 2018 21:36:10 CDT"

"system","swap",,"total cpu usage",,,,,,"dsk/total",,"net/total",
16-10 21:36:55,0.0,3221221376.0,46.242,21.205,32.504,0.0,0.0,0.050,0.0,0.0,200388.0,254210009.0
16-10 21:36:56,0.0,3221221376.0,15.601,1.906,82.443,0.0,0.0,0.050,0.0,0.0,190865522.0,1704177.0
16-10 21:36:57,0.0,3221221376.0,39.112,6.870,53.968,0.0,0.0,0.050,0.0,0.0,117355016.0,26643934.0
16-10 21:36:58,0.0,3221221376.0,38.046,2.323,59.630,0.0,0.0,0.0,0.0,12288.0,200626.0,229033958.0
16-10 21:36:59,0.0,3221221376.0,1.406,1.632,96.938,0.0,0.0,0.025,0.0,0.0,294946246.0,556479.0
16-10 21:37:00,0.0,3221221376.0,56.750,6.636,36.538,0.0,0.0,0.076,0.0,0.0,13466049.0,175976051.0
16-10 21:37:01,0.0,3221221376.0,19.043,1.979,78.953,0.0,0.0,0.025,0.0,0.0,48606643.0,80850851.0
16-10 21:37:02,0.0,3221221376.0,17.597,5.957,76.270,0.0,0.0,0.175,0.0,0.0,259673680.0,384292.0
16-10 21:37:03,0.0,3221221376.0,51.667,7.218,41.065,0.0,0.0,0.050,0.0,0.0,252810.0,254211607.0
16-10 21:37:04,0.0,3221221376.0,6.876,1.832,91.217,0.0,0.0,0.075,0.0,12288.0,153121195.0,1661205.0
16-10 21:37:05,0.0,3221221376.0,27.583,5.642,66.675,0.0,0.0,0.100,0.0,0.0,155078054.0,412594.0
16-10 21:37:06,0.0,3221221376.0,43.910,4.706,51.359,0.0,0.0,0.025,0.0,0.0,247008.0,254046803.0
16-10 21:37:07,0.0,3221221376.0,7.799,2.541,89.535,0.0,0.0,0.126,0.0,0.0,255566525.0,1750219.0
16-10 21:37:08,0.0,3221221376.0,51.733,9.006,39.211,0.0,0.0,0.051,0.0,8192.0,52746673.0,98087657.0
16-10 21:37:09,0.0,3221221376.0,25.396,2.489,72.090,0.0,0.0,0.025,0.0,0.0,17059683.0,157638543.0
16-10 21:37:10,0.0,3221221376.0,10.013,4.216,85.696,0.0,0.0,0.075,0.0,12288.0,291273459.0,468074.0
16-10 21:37:11,0.0,3221221376.0,58.841,6.096,34.987,0.0,0.0,0.076,0.0,0.0,250768.0,254212365.0
16-10 21:37:12,0.0,3221221376.0,8.737,1.997,89.166,0.0,0.0,0.100,0.0,0.0,160487923.0,1636109.0
16-10 21:37:13,0.0,3221221376.0,36.452,7.116,56.233,0.0,0.0,0.199,0.0,0.0,147739312.0,30960293.0
16-10 21:37:14,0.0,3221221376.0,37.014,2.691,60.244,0.0,0.0,0.051,0.0,0.0,215348.0,224745957.0
16-10 21:37:15,0.0,3221221376.0,2.501,1.642,95.806,0.0,0.0,0.051,0.0,0.0,255568693.0,493560.0
16-10 21:37:16,0.0,3221221376.0,50.845,7.520,41.585,0.0,0.0,0.050,0.0,12288.0,52725823.0,104422373.0
16-10 21:37:17,0.0,3221221376.0,26.071,2.092,71.763,0.0,0.0,0.075,0.0,0.0,137665.0,151276355.0
16-10 21:37:18,0.0,3221221376.0,3.915,2.108,93.902,0.0,0.0,0.075,0.0,4096.0,308192515.0,462850.0
16-10 21:37:19,0.0,3221221376.0,54.896,16.413,28.640,0.0,0.0,0.051,0.0,0.0,212632.0,149230537.0
16-10 21:37:20,0.0,3221221376.0,20.095,2.302,77.452,0.0,0.0,0.150,0.0,0.0,137713048.0,107551675.0
16-10 21:37:21,0.0,3221221376.0,29.500,5.649,64.750,0.0,0.0,0.100,0.0,0.0,170597386.0,3688807.0
16-10 21:37:22,0.0,3221221376.0,44.414,3.260,52.252,0.0,0.0,0.075,0.0,12288.0,267118.0,252022298.0
16-10 21:37:23,0.0,3221221376.0,5.221,1.908,92.595,0.0,0.0,0.276,0.0,0.0,246736741.0,448153.0
16-10 21:37:24,0.0,3221221376.0,49.064,8.140,42.747,0.0,0.0,0.050,0.0,0.0,61555041.0,80622212.0
16-10 21:37:25,0.0,3221221376.0,26.212,2.574,71.214,0.0,0.0,0.0,0.0,0.0,175260.0,175041092.0
16-10 21:37:26,0.0,3221221376.0,0.0,0.025,99.975,0.0,0.0,0.0,0.0,0.0,7807.0,488.0
16-10 21:37:27,0.0,3221221376.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,7086.0,512.0
