"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-1.grp3-asn2.uwmadison744-f18-pg0.wisc.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -ts -cdn --output /root/tf/dstat.csv",,,,"Date:","16 Oct 2018 21:36:08 CDT"

"system","swap",,"total cpu usage",,,,,,"dsk/total",,"net/total",
16-10 21:36:37,0.0,3221221376.0,56.591,9.589,33.796,0.0,0.0,0.025,0.0,20480.0,249121.0,247135251.0
16-10 21:36:38,0.0,3221221376.0,11.528,1.520,86.952,0.0,0.0,0.0,0.0,0.0,139502090.0,8648843.0
16-10 21:36:39,0.0,3221221376.0,25.125,10.911,63.814,0.0,0.0,0.150,0.0,0.0,168708218.0,227122.0
16-10 21:36:40,0.0,3221221376.0,44.423,12.189,43.364,0.0,0.0,0.025,0.0,0.0,229600.0,254298996.0
16-10 21:36:41,0.0,3221221376.0,7.520,2.264,90.091,0.0,0.0,0.126,0.0,0.0,255572009.0,1888378.0
16-10 21:36:42,0.0,3221221376.0,50.138,7.155,42.656,0.0,0.0,0.050,0.0,16384.0,52732838.0,77202607.0
16-10 21:36:43,0.0,3221221376.0,25.715,2.684,71.550,0.0,0.0,0.050,0.0,0.0,34114631.0,178543123.0
16-10 21:36:44,0.0,3221221376.0,10.697,2.869,86.383,0.0,0.0,0.050,0.0,0.0,274217539.0,362988.0
16-10 21:36:45,0.0,3221221376.0,55.496,8.201,36.255,0.0,0.0,0.049,0.0,0.0,262018.0,254208336.0
16-10 21:36:46,0.0,3221221376.0,8.763,2.153,89.009,0.0,0.0,0.075,0.0,0.0,191610153.0,1676179.0
16-10 21:36:47,0.0,3221221376.0,38.556,7.570,53.798,0.0,0.0,0.075,0.0,28672.0,116626502.0,56211090.0
16-10 21:36:48,0.0,3221221376.0,36.029,2.954,60.966,0.0,0.0,0.050,0.0,12288.0,244522.0,199440212.0
16-10 21:36:49,0.0,3221221376.0,0.804,1.381,97.765,0.0,0.0,0.050,0.0,0.0,255569590.0,436494.0
16-10 21:36:50,0.0,3221221376.0,48.302,15.235,36.389,0.0,0.0,0.075,0.0,0.0,52722211.0,73755072.0
16-10 21:36:51,0.0,3221221376.0,25.958,2.233,71.758,0.0,0.0,0.051,0.0,0.0,61885467.0,182248464.0
16-10 21:36:52,0.0,3221221376.0,17.186,3.442,79.296,0.0,0.0,0.075,0.0,0.0,246444476.0,362634.0
16-10 21:36:53,0.0,3221221376.0,51.824,6.397,41.729,0.0,0.0,0.050,0.0,28672.0,230370.0,254209586.0
16-10 21:36:54,0.0,3221221376.0,7.589,2.072,90.315,0.0,0.0,0.025,0.0,0.0,177562315.0,1641988.0
16-10 21:36:55,0.0,3221221376.0,36.195,8.436,55.294,0.0,0.0,0.075,0.0,0.0,130681673.0,34893798.0
16-10 21:36:56,0.0,3221221376.0,37.664,2.528,59.757,0.0,0.0,0.051,0.0,0.0,204152.0,220797914.0
16-10 21:36:57,0.0,3221221376.0,1.303,1.855,96.767,0.0,0.0,0.075,0.0,0.0,283926346.0,555981.0
16-10 21:36:58,0.0,3221221376.0,52.910,7.394,39.645,0.0,0.0,0.050,0.0,0.0,24482146.0,175738404.0
16-10 21:36:59,0.0,3221221376.0,19.856,1.442,78.651,0.0,0.0,0.052,0.0,12288.0,44503276.0,80293012.0
16-10 21:37:00,0.0,3221221376.0,12.098,3.589,84.162,0.0,0.0,0.151,0.0,0.0,263793878.0,337722.0
16-10 21:37:01,0.0,3221221376.0,54.605,7.071,38.249,0.0,0.0,0.075,0.0,0.0,264442.0,254213426.0
16-10 21:37:02,0.0,3221221376.0,8.502,2.276,89.147,0.0,0.0,0.075,0.0,0.0,144782812.0,1619481.0
16-10 21:37:03,0.0,3221221376.0,28.381,6.461,65.083,0.0,0.0,0.075,0.0,0.0,163417749.0,4204628.0
16-10 21:37:04,0.0,3221221376.0,42.723,4.075,53.100,0.025,0.0,0.076,0.0,0.0,255054.0,251572608.0
16-10 21:37:05,0.0,3221221376.0,3.834,1.727,94.413,0.0,0.0,0.025,0.0,20480.0,255566153.0,446969.0
16-10 21:37:06,0.0,3221221376.0,47.926,6.980,45.043,0.0,0.0,0.051,0.0,0.0,52734992.0,104459892.0
16-10 21:37:07,0.0,3221221376.0,26.225,1.975,71.750,0.0,0.0,0.050,0.0,0.0,6000794.0,151223032.0
16-10 21:37:08,0.0,3221221376.0,6.011,2.188,91.700,0.0,0.0,0.101,0.0,0.0,302348126.0,414914.0
16-10 21:37:09,0.0,3221221376.0,61.212,6.109,32.655,0.0,0.0,0.025,0.0,0.0,251676.0,248150608.0
16-10 21:37:10,0.0,3221221376.0,8.897,2.011,88.967,0.0,0.0,0.126,0.0,0.0,178061601.0,7693975.0
16-10 21:37:11,0.0,3221221376.0,33.624,7.234,59.017,0.0,0.0,0.125,0.0,16384.0,130152142.0,17382968.0
16-10 21:37:12,0.0,3221221376.0,39.332,3.141,57.502,0.0,0.0,0.025,0.0,0.0,198162.0,238303908.0
16-10 21:37:13,0.0,3221221376.0,1.233,1.435,97.231,0.0,0.0,0.101,0.0,0.0,255568162.0,462635.0
16-10 21:37:14,0.0,3221221376.0,48.794,6.910,44.196,0.0,0.0,0.101,0.0,0.0,52733960.0,112665772.0
16-10 21:37:15,0.0,3221221376.0,25.528,2.607,71.840,0.0,0.0,0.025,0.0,0.0,142811.0,143024685.0
16-10 21:37:16,0.0,3221221376.0,2.407,1.780,95.688,0.0,0.0,0.125,0.0,0.0,308193241.0,431332.0
16-10 21:37:17,0.0,3221221376.0,55.073,6.906,37.996,0.0,0.0,0.025,0.0,16384.0,160450.0,145492907.0
16-10 21:37:18,0.0,3221221376.0,16.878,2.834,80.238,0.0,0.0,0.051,0.0,0.0,128751666.0,110422894.0
16-10 21:37:19,0.0,3221221376.0,25.170,4.371,70.284,0.0,0.0,0.176,0.0,0.0,179533664.0,245870.0
16-10 21:37:20,0.0,3221221376.0,44.364,5.076,50.485,0.0,0.0,0.075,0.0,0.0,256878.0,255478249.0
16-10 21:37:21,0.0,3221221376.0,5.035,2.492,92.296,0.0,0.0,0.176,0.0,0.0,255567585.0,424974.0
16-10 21:37:22,0.0,3221221376.0,46.556,6.317,47.078,0.0,0.0,0.050,0.0,0.0,52702355.0,85805097.0
16-10 21:37:23,0.0,3221221376.0,28.941,1.843,69.166,0.0,0.0,0.050,0.0,12288.0,188035.0,169856382.0
16-10 21:37:24,0.0,3221221376.0,0.025,0.0,99.975,0.0,0.0,0.0,0.0,0.0,7701.0,388.0
16-10 21:37:25,0.0,3221221376.0,0.125,0.050,99.825,0.0,0.0,0.0,0.0,0.0,11395.0,4035.0
