"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-0.grp3-asn2.uwmadison744-f18-pg0.wisc.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -ts -cnm --output /root/tf/dstat.csv",,,,"Date:","17 Oct 2018 22:29:12 CDT"

"system","swap",,"total cpu usage",,,,,,"net/total",,"memory usage",,,
17-10 22:30:22,0.0,3221221376.0,28.199,4.021,67.451,0.0,0.0,0.329,1382343.0,766669378.0,3561734144.0,178012160.0,1264619520.0,1.96265947136e+11
17-10 22:30:23,0.0,3221221376.0,47.997,6.184,45.694,0.025,0.0,0.100,443826.0,315755496.0,3920789504.0,178012160.0,1264619520.0,1.95906891776e+11
17-10 22:30:24,0.0,3221221376.0,57.606,18.607,22.731,0.0,0.0,1.056,700423034.0,531192.0,4356272128.0,178012160.0,1264619520.0,1.95471409152e+11
17-10 22:30:25,0.0,3221221376.0,39.695,6.328,53.877,0.0,0.0,0.100,64796907.0,18090.0,3505147904.0,178012160.0,1264619520.0,1.96322533376e+11
17-10 22:30:26,0.0,3221221376.0,27.633,5.441,66.775,0.0,0.0,0.150,2144298.0,383244111.0,3388399616.0,178016256.0,1264619520.0,1.96439277568e+11
17-10 22:30:27,0.0,3221221376.0,19.507,2.614,77.627,0.0,0.0,0.251,842390.0,590887438.0,3896467456.0,178016256.0,1264979968.0,1.9593084928e+11
17-10 22:30:28,0.0,3221221376.0,72.488,9.121,18.191,0.0,0.0,0.200,110133397.0,108344014.0,4106637312.0,178016256.0,1264979968.0,1.95720679424e+11
17-10 22:30:29,0.0,3221221376.0,41.036,9.345,48.857,0.0,0.0,0.762,652659297.0,477471.0,3549847552.0,178016256.0,1264979968.0,1.96277469184e+11
17-10 22:30:30,0.0,3221221376.0,32.994,2.903,64.078,0.0,0.0,0.025,3960555.0,4675.0,3336773632.0,178016256.0,1264979968.0,1.96490543104e+11
17-10 22:30:31,0.0,3221221376.0,28.119,4.488,67.165,0.0,0.0,0.228,1260986.0,766670424.0,3530645504.0,178020352.0,1265336320.0,1.96296310784e+11
17-10 22:30:32,0.0,3221221376.0,36.736,4.891,58.273,0.0,0.0,0.100,435126.0,315755430.0,3907674112.0,178020352.0,1265336320.0,1.95919282176e+11
17-10 22:30:33,0.0,3221221376.0,66.138,10.614,22.634,0.0,0.0,0.614,565124953.0,439899.0,4197466112.0,178020352.0,1265336320.0,1.95629490176e+11
17-10 22:30:34,0.0,3221221376.0,37.916,6.341,55.483,0.0,0.0,0.260,197528502.0,128464.0,3542233088.0,178020352.0,1265336320.0,1.962847232e+11
17-10 22:30:35,0.0,3221221376.0,27.043,3.607,69.248,0.0,0.0,0.101,4639270.0,326634396.0,3462823936.0,178020352.0,1265336320.0,1.96364132352e+11
17-10 22:30:36,0.0,3221221376.0,20.436,2.658,76.680,0.0,0.0,0.226,710158.0,550887586.0,3829358592.0,178020352.0,1265704960.0,1.95997229056e+11
17-10 22:30:37,0.0,3221221376.0,65.571,8.130,26.223,0.0,0.0,0.075,17458026.0,204912233.0,4101824512.0,178020352.0,1265704960.0,1.95724763136e+11
17-10 22:30:38,0.0,3221221376.0,43.274,11.320,44.772,0.0,0.0,0.635,739895202.0,509291.0,4746088448.0,178020352.0,1265704960.0,1.950804992e+11
17-10 22:30:39,0.0,3221221376.0,31.796,4.687,63.491,0.0,0.0,0.025,9433082.0,6204.0,3356766208.0,178020352.0,1265704960.0,1.9646982144e+11
17-10 22:30:40,0.0,3221221376.0,27.946,4.755,66.995,0.0,0.0,0.303,1450465.0,766668248.0,3518255104.0,178020352.0,1265704960.0,1.96308332544e+11
17-10 22:30:41,0.0,3221221376.0,26.814,5.046,68.089,0.0,0.0,0.050,399678.0,315757413.0,3967946752.0,178020352.0,1266065408.0,1.95858280448e+11
17-10 22:30:42,0.0,3221221376.0,70.181,9.111,20.156,0.0,0.0,0.552,458720249.0,368161.0,4402733056.0,178020352.0,1266065408.0,1.95423494144e+11
17-10 22:30:43,0.0,3221221376.0,46.726,9.146,43.898,0.0,0.0,0.229,303937051.0,105025.0,3611906048.0,178020352.0,1266065408.0,1.96214321152e+11
17-10 22:30:44,0.0,3221221376.0,18.520,3.029,78.451,0.0,0.0,0.0,4056743.0,5261.0,3144925184.0,178020352.0,1266077696.0,1.96681289728e+11
17-10 22:30:45,0.0,3221221376.0,27.557,4.030,68.111,0.0,0.0,0.302,1177178.0,766668655.0,3700436992.0,178020352.0,1266446336.0,1.9612540928e+11
17-10 22:30:46,0.0,3221221376.0,56.150,5.950,37.825,0.0,0.0,0.075,432078.0,315755562.0,4014555136.0,178020352.0,1266446336.0,1.95811291136e+11
17-10 22:30:47,0.0,3221221376.0,54.846,10.424,33.771,0.0,0.0,0.959,746892012.0,638835.0,4420157440.0,178020352.0,1266446336.0,1.95405688832e+11
17-10 22:30:48,0.0,3221221376.0,35.848,5.575,58.552,0.0,0.0,0.025,19618490.0,10902.0,3391356928.0,178020352.0,1266446336.0,1.96434489344e+11
17-10 22:30:49,0.0,3221221376.0,27.140,5.841,66.793,0.0,0.0,0.227,1204027.0,601804280.0,3531010048.0,178020352.0,1266446336.0,1.96294836224e+11
17-10 22:30:50,0.0,3221221376.0,25.157,3.938,70.780,0.0,0.0,0.125,677364.0,480621602.0,3662811136.0,178020352.0,1266810880.0,1.96162670592e+11
17-10 22:30:51,0.0,3221221376.0,69.962,18.969,10.717,0.0,0.0,0.352,223283603.0,107404.0,4533817344.0,178020352.0,1266810880.0,1.95291664384e+11
17-10 22:30:52,0.0,3221221376.0,41.892,13.711,43.764,0.0,0.0,0.632,536597115.0,408243.0,3677392896.0,178020352.0,1266810880.0,1.96148088832e+11
17-10 22:30:53,0.0,3221221376.0,29.750,2.125,68.125,0.0,0.0,0.0,6834094.0,6706.0,3283628032.0,178020352.0,1266810880.0,1.96541853696e+11
17-10 22:30:54,0.0,3221221376.0,23.150,3.825,72.748,0.0,0.0,0.277,1102753.0,766670174.0,3694243840.0,178020352.0,1267171328.0,1.9613087744e+11
17-10 22:30:55,0.0,3221221376.0,40.674,4.852,54.349,0.0,0.0,0.126,423546.0,315757674.0,4072656896.0,178020352.0,1267171328.0,1.95752464384e+11
17-10 22:30:56,0.0,3221221376.0,63.897,11.883,23.489,0.0,0.0,0.730,615838263.0,478416.0,4460818432.0,178024448.0,1267171328.0,1.95364298752e+11
17-10 22:30:57,0.0,3221221376.0,41.611,6.288,51.977,0.0,0.0,0.123,146823594.0,98592.0,3671990272.0,178024448.0,1267171328.0,1.96153126912e+11
17-10 22:30:58,0.0,3221221376.0,27.666,4.628,67.606,0.0,0.0,0.101,4777336.0,413224790.0,3652530176.0,178024448.0,1267171328.0,1.96172587008e+11
17-10 22:30:59,0.0,3221221376.0,19.463,2.662,77.574,0.0,0.0,0.301,781272.0,575009658.0,4079099904.0,178024448.0,1267539968.0,1.9574564864e+11
17-10 22:31:00,0.0,3221221376.0,65.108,16.440,18.351,0.0,0.0,0.101,89798488.0,94214801.0,4469219328.0,178024448.0,1267539968.0,1.95355529216e+11
17-10 22:31:01,0.0,3221221376.0,46.570,12.959,39.585,0.0,0.0,0.886,670206509.0,488908.0,3743076352.0,178032640.0,1267539968.0,1.96081664e+11
17-10 22:31:02,0.0,3221221376.0,31.602,2.965,65.408,0.0,0.0,0.025,6644549.0,5594.0,3512598528.0,178032640.0,1267539968.0,1.96312141824e+11
17-10 22:31:03,0.0,3221221376.0,26.322,4.962,68.388,0.0,0.0,0.327,1461749.0,766670647.0,3693219840.0,178032640.0,1267904512.0,1.96131155968e+11
17-10 22:31:04,0.0,3221221376.0,37.788,5.681,56.507,0.0,0.0,0.025,408840.0,315755496.0,4103708672.0,178032640.0,1267904512.0,1.95720667136e+11
17-10 22:31:05,0.0,3221221376.0,66.550,9.862,23.036,0.0,0.0,0.552,534751705.0,420652.0,4365336576.0,178032640.0,1267908608.0,1.95459035136e+11
17-10 22:31:06,0.0,3221221376.0,41.197,6.264,52.286,0.025,0.0,0.227,227910647.0,278478.0,3707981824.0,178032640.0,1267908608.0,1.96116389888e+11
17-10 22:31:07,0.0,3221221376.0,24.562,4.231,71.132,0.0,0.0,0.075,4515983.0,250187629.0,3535425536.0,178032640.0,1267908608.0,1.96288946176e+11
17-10 22:31:08,0.0,3221221376.0,21.465,2.391,75.969,0.0,0.0,0.176,839564.0,577803428.0,3948781568.0,178032640.0,1268273152.0,1.958752256e+11
17-10 22:31:09,0.0,3221221376.0,62.051,7.360,30.539,0.0,0.0,0.050,790986.0,254440238.0,4502433792.0,178032640.0,1268273152.0,1.95321573376e+11
17-10 22:31:10,0.0,3221221376.0,47.643,14.293,37.232,0.0,0.0,0.832,755586307.0,536855.0,3909730304.0,178032640.0,1268273152.0,1.95914276864e+11
17-10 22:31:11,0.0,3221221376.0,30.753,2.391,66.830,0.0,0.0,0.026,10520143.0,10809.0,3526135808.0,178032640.0,1268273152.0,1.9629787136e+11
17-10 22:31:12,0.0,3221221376.0,11.349,2.245,86.406,0.0,0.0,0.0,300068.0,2192.0,3287781376.0,178032640.0,1513148416.0,1.96291350528e+11
17-10 22:31:13,0.0,3221221376.0,1.401,1.376,97.223,0.0,0.0,0.0,7683.0,5305.0,1160372224.0,178032640.0,1513914368.0,1.98417993728e+11
