"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-2.grp3-asn2.uwmadison744-f18-pg0.wisc.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -ts -cdn --output /root/tf/dstat.csv",,,,"Date:","16 Oct 2018 21:31:44 CDT"

"system","swap",,"total cpu usage",,,,,,"dsk/total",,"net/total",
16-10 21:32:02,0.0,3221221376.0,74.178,7.528,18.218,0.0,0.0,0.075,0.0,0.0,117743.0,178790705.0
16-10 21:32:03,0.0,3221221376.0,44.745,1.417,53.838,0.0,0.0,0.0,0.0,0.0,56856.0,75416175.0
16-10 21:32:04,0.0,3221221376.0,17.262,4.871,77.842,0.0,0.0,0.025,0.0,0.0,11518256.0,1408969.0
16-10 21:32:05,0.0,3221221376.0,0.502,1.204,98.194,0.0,0.0,0.100,0.0,0.0,244054331.0,367983.0
16-10 21:32:06,0.0,3221221376.0,39.313,7.903,52.785,0.0,0.0,0.0,0.0,12288.0,105258319.0,136290.0
16-10 21:32:07,0.0,3221221376.0,50.506,30.046,19.373,0.025,0.0,0.051,0.0,0.0,204826.0,247722025.0
16-10 21:32:08,0.0,3221221376.0,38.125,1.457,60.418,0.0,0.0,0.0,0.0,0.0,9570.0,6485085.0
16-10 21:32:09,0.0,3221221376.0,15.346,4.0,80.604,0.0,0.0,0.050,0.0,0.0,139803018.0,1597429.0
16-10 21:32:10,0.0,3221221376.0,0.401,0.977,98.521,0.0,0.0,0.100,0.0,0.0,184519434.0,273110.0
16-10 21:32:11,0.0,3221221376.0,64.872,10.147,24.931,0.0,0.0,0.050,0.0,0.0,36521945.0,69140715.0
16-10 21:32:12,0.0,3221221376.0,48.369,3.161,48.445,0.0,0.0,0.025,0.0,12288.0,108568.0,185095683.0
16-10 21:32:13,0.0,3221221376.0,27.953,3.238,68.808,0.0,0.0,0.0,0.0,0.0,8460.0,1285473.0
16-10 21:32:14,0.0,3221221376.0,2.426,1.700,95.699,0.0,0.0,0.175,0.0,0.0,255566668.0,427210.0
16-10 21:32:15,0.0,3221221376.0,14.716,3.843,81.365,0.0,0.0,0.076,0.0,0.0,105259804.0,157871.0
16-10 21:32:16,0.0,3221221376.0,74.143,8.115,17.742,0.0,0.0,0.0,0.0,0.0,85864.0,247720480.0
16-10 21:32:17,0.0,3221221376.0,36.117,0.835,63.048,0.0,0.0,0.0,0.0,0.0,8766.0,6486798.0
16-10 21:32:18,0.0,3221221376.0,13.539,1.591,84.870,0.0,0.0,0.0,0.0,16384.0,11550008.0,1407424.0
16-10 21:32:19,0.0,3221221376.0,0.627,1.129,98.218,0.0,0.0,0.025,0.0,0.0,244024170.0,310034.0
16-10 21:32:20,0.0,3221221376.0,39.257,5.814,54.879,0.0,0.0,0.051,0.0,0.0,105259579.0,170799.0
16-10 21:32:21,0.0,3221221376.0,54.141,6.355,39.455,0.0,0.0,0.050,0.0,0.0,149800.0,251424796.0
16-10 21:32:22,0.0,3221221376.0,35.175,4.912,59.913,0.0,0.0,0.0,0.0,0.0,11028.0,4067841.0
16-10 21:32:23,0.0,3221221376.0,12.184,2.908,84.808,0.0,0.0,0.100,0.0,57344.0,199419891.0,414135.0
16-10 21:32:24,0.0,3221221376.0,1.054,1.757,97.088,0.0,0.0,0.100,0.0,0.0,161406215.0,243201.0
16-10 21:32:25,0.0,3221221376.0,62.920,26.163,10.868,0.025,0.0,0.025,0.0,0.0,22386.0,22860652.0
16-10 21:32:26,0.0,3221221376.0,47.761,3.486,48.753,0.0,0.0,0.0,0.0,0.0,168976.0,231346906.0
16-10 21:32:27,0.0,3221221376.0,28.761,2.907,68.332,0.0,0.0,0.0,0.0,0.0,8268.0,1285473.0
16-10 21:32:28,0.0,3221221376.0,1.003,1.905,96.992,0.0,0.0,0.100,0.0,0.0,255566973.0,458909.0
16-10 21:32:29,0.0,3221221376.0,32.079,5.944,61.901,0.0,0.0,0.075,0.0,28672.0,105259056.0,128692.0
16-10 21:32:30,0.0,3221221376.0,60.170,18.614,21.116,0.0,0.0,0.100,0.0,0.0,162738.0,247721294.0
16-10 21:32:31,0.0,3221221376.0,37.398,2.148,60.454,0.0,0.0,0.0,0.0,0.0,8700.0,6486098.0
16-10 21:32:32,0.0,3221221376.0,12.920,3.742,83.236,0.0,0.0,0.101,0.0,0.0,132594142.0,1564530.0
16-10 21:32:33,0.0,3221221376.0,0.325,0.751,98.824,0.0,0.0,0.100,0.0,0.0,167086402.0,212990.0
16-10 21:32:34,0.0,3221221376.0,49.925,18.274,31.800,0.0,0.0,0.0,0.0,0.0,61155422.0,83197.0
16-10 21:32:35,0.0,3221221376.0,49.675,12.293,37.957,0.0,0.0,0.075,0.0,12288.0,184224.0,251423867.0
16-10 21:32:36,0.0,3221221376.0,35.171,1.112,63.717,0.0,0.0,0.0,0.0,0.0,10086.0,4068223.0
16-10 21:32:37,0.0,3221221376.0,8.974,2.470,88.329,0.0,0.0,0.227,0.0,0.0,251436991.0,438563.0
16-10 21:32:38,0.0,3221221376.0,8.806,2.007,89.137,0.0,0.0,0.050,0.0,0.0,109388087.0,141460.0
16-10 21:32:39,0.0,3221221376.0,73.555,9.457,16.913,0.025,0.0,0.050,0.0,0.0,77638.0,247935556.0
16-10 21:32:40,0.0,3221221376.0,45.920,2.448,51.607,0.025,0.0,0.0,0.0,0.0,14256.0,6487374.0
16-10 21:32:41,0.0,3221221376.0,14.999,2.027,82.974,0.0,0.0,0.0,0.0,12288.0,8717.0,1383036.0
16-10 21:32:42,0.0,3221221376.0,0.576,1.503,97.795,0.0,0.0,0.125,0.0,0.0,255566583.0,376949.0
16-10 21:32:43,0.0,3221221376.0,16.974,3.329,79.647,0.0,0.0,0.050,0.0,0.0,105258722.0,128878.0
16-10 21:32:44,0.0,3221221376.0,66.717,17.043,16.190,0.0,0.0,0.050,0.0,0.0,107656.0,208375362.0
16-10 21:32:45,0.0,3221221376.0,40.486,2.178,57.336,0.0,0.0,0.0,0.0,0.0,54654.0,45834258.0
16-10 21:32:46,0.0,3221221376.0,14.808,3.223,81.944,0.0,0.0,0.026,0.0,0.0,64379047.0,1472010.0
16-10 21:32:47,0.0,3221221376.0,0.799,1.074,97.927,0.0,0.0,0.200,0.0,12288.0,206199225.0,270452.0
16-10 21:32:48,0.0,3221221376.0,46.446,8.340,45.165,0.0,0.0,0.050,0.0,0.0,90253574.0,142269.0
16-10 21:32:49,0.0,3221221376.0,51.047,14.300,34.603,0.0,0.0,0.050,0.0,0.0,186362.0,251423881.0
16-10 21:32:50,0.0,3221221376.0,36.195,1.357,62.448,0.0,0.0,0.0,0.0,0.0,10026.0,4067713.0
16-10 21:32:51,0.0,3221221376.0,10.479,2.594,86.751,0.0,0.0,0.176,0.0,0.0,236310702.0,444181.0
16-10 21:32:52,0.0,3221221376.0,2.850,1.350,95.775,0.0,0.0,0.025,0.0,0.0,124514188.0,169217.0
16-10 21:32:53,0.0,3221221376.0,72.062,9.512,18.426,0.0,0.0,0.0,0.0,28672.0,42430.0,119343947.0
16-10 21:32:54,0.0,3221221376.0,47.351,3.430,49.168,0.026,0.0,0.026,0.0,0.0,89906.0,134867723.0
16-10 21:32:55,0.0,3221221376.0,19.182,2.410,78.408,0.0,0.0,0.0,0.0,0.0,9203.0,1383036.0
16-10 21:32:56,0.0,3221221376.0,0.553,1.131,98.240,0.0,0.0,0.075,0.0,0.0,255565677.0,323079.0
16-10 21:32:57,0.0,3221221376.0,11.081,2.726,86.168,0.0,0.0,0.025,0.0,0.0,105260039.0,137679.0
16-10 21:32:58,0.0,3221221376.0,73.098,10.252,16.599,0.0,0.0,0.050,0.0,0.0,121070.0,165556647.0
16-10 21:32:59,0.0,3221221376.0,38.890,3.792,57.317,0.0,0.0,0.0,0.0,12288.0,85332.0,88655855.0
16-10 21:33:00,0.0,3221221376.0,16.388,3.822,79.740,0.0,0.0,0.050,0.0,0.0,69343075.0,1502776.0
16-10 21:33:01,0.0,3221221376.0,0.552,1.053,98.320,0.0,0.0,0.075,0.0,0.0,216057534.0,317876.0
16-10 21:33:02,0.0,3221221376.0,50.113,8.335,41.526,0.0,0.0,0.025,0.0,0.0,75434507.0,2566764.0
16-10 21:33:03,0.0,3221221376.0,52.589,4.904,42.482,0.0,0.0,0.025,0.0,0.0,137147.0,251993057.0
16-10 21:33:04,0.0,3221221376.0,32.525,1.575,65.900,0.0,0.0,0.0,0.0,0.0,9726.0,1292797.0
16-10 21:33:05,0.0,3221221376.0,5.058,1.703,93.140,0.0,0.0,0.100,0.0,12288.0,194506605.0,387224.0
16-10 21:33:06,0.0,3221221376.0,2.914,1.382,95.654,0.0,0.0,0.050,0.0,0.0,166319602.0,221021.0
16-10 21:33:07,0.0,3221221376.0,70.510,10.324,19.166,0.0,0.0,0.0,0.0,0.0,48159.0,129871780.0
16-10 21:33:08,0.0,3221221376.0,48.514,4.519,46.866,0.025,0.0,0.075,0.0,0.0,106050.0,124437940.0
16-10 21:33:09,0.0,3221221376.0,18.157,2.956,78.887,0.0,0.0,0.0,0.0,0.0,10055.0,1383139.0
16-10 21:33:10,0.0,3221221376.0,0.576,1.203,98.195,0.0,0.0,0.025,0.0,28672.0,255566434.0,338111.0
16-10 21:33:11,0.0,3221221376.0,34.960,5.030,60.010,0.0,0.0,0.0,0.0,0.0,105259076.0,125844.0
16-10 21:33:12,0.0,3221221376.0,57.920,5.993,35.986,0.0,0.0,0.101,0.0,0.0,180421.0,247723528.0
16-10 21:33:13,0.0,3221221376.0,38.044,2.703,59.253,0.0,0.0,0.0,0.0,0.0,11412.0,7775261.0
16-10 21:33:14,0.0,3221221376.0,10.809,2.765,86.325,0.0,0.0,0.101,0.0,0.0,223189107.0,453455.0
16-10 21:33:15,0.0,3221221376.0,5.291,2.016,92.618,0.0,0.0,0.076,0.0,0.0,137636658.0,195767.0
16-10 21:33:16,0.0,3221221376.0,72.166,8.719,19.039,0.0,0.0,0.076,0.0,12288.0,42202.0,204134177.0
16-10 21:33:17,0.0,3221221376.0,47.682,2.380,49.913,0.0,0.0,0.025,0.0,0.0,42492.0,50079735.0
16-10 21:33:18,0.0,3221221376.0,16.546,1.975,81.455,0.0,0.0,0.025,0.0,0.0,9803.0,1383036.0
16-10 21:33:19,0.0,3221221376.0,0.552,1.103,98.270,0.0,0.0,0.075,0.0,0.0,255567505.0,304596.0
16-10 21:33:20,0.0,3221221376.0,15.187,3.254,81.559,0.0,0.0,0.0,0.0,0.0,105258296.0,160036.0
16-10 21:33:21,0.0,3221221376.0,65.006,20.453,14.516,0.0,0.0,0.025,0.0,0.0,132734.0,155032277.0
16-10 21:33:22,0.0,3221221376.0,43.801,7.838,48.336,0.0,0.0,0.025,0.0,12288.0,78966.0,99182789.0
16-10 21:33:23,0.0,3221221376.0,21.721,2.868,75.411,0.0,0.0,0.0,0.0,0.0,8814.0,1285473.0
16-10 21:33:24,0.0,3221221376.0,1.026,1.202,97.547,0.0,0.0,0.225,0.0,4096.0,255566587.0,441533.0
16-10 21:33:25,0.0,3221221376.0,38.992,5.270,55.739,0.0,0.0,0.0,0.0,0.0,105260096.0,161326.0
16-10 21:33:26,0.0,3221221376.0,51.670,24.469,23.785,0.025,0.0,0.051,0.0,0.0,131059.0,247729905.0
16-10 21:33:27,0.0,3221221376.0,35.547,1.247,63.181,0.0,0.0,0.025,0.0,0.0,9762.0,6484925.0
16-10 21:33:28,0.0,3221221376.0,14.139,3.541,82.295,0.0,0.0,0.025,0.0,12288.0,155102887.0,1593233.0
16-10 21:33:29,0.0,3221221376.0,0.477,0.954,98.544,0.0,0.0,0.025,0.0,8192.0,188913122.0,267501.0
16-10 21:33:30,0.0,3221221376.0,51.926,16.696,31.377,0.0,0.0,0.0,0.0,0.0,16823262.0,63351.0
16-10 21:33:31,0.0,3221221376.0,53.048,2.924,43.953,0.0,0.0,0.075,0.0,0.0,206916.0,254175049.0
16-10 21:33:32,0.0,3221221376.0,29.462,1.966,68.572,0.0,0.0,0.0,0.0,0.0,8778.0,1286368.0
16-10 21:33:33,0.0,3221221376.0,4.933,2.114,92.701,0.0,0.0,0.252,0.0,0.0,255566639.0,437338.0
16-10 21:33:34,0.0,3221221376.0,14.977,3.026,81.947,0.0,0.0,0.050,0.0,12288.0,105258956.0,163378.0
16-10 21:33:35,0.0,3221221376.0,72.003,8.846,19.100,0.0,0.0,0.050,0.0,0.0,116194.0,217969326.0
16-10 21:33:36,0.0,3221221376.0,39.465,5.662,54.872,0.0,0.0,0.0,0.0,0.0,21066.0,36246759.0
16-10 21:33:37,0.0,3221221376.0,15.580,2.769,81.651,0.0,0.0,0.0,0.0,0.0,43505504.0,1458450.0
16-10 21:33:38,0.0,3221221376.0,0.351,1.078,98.546,0.0,0.0,0.025,0.0,0.0,213028785.0,256048.0
16-10 21:33:39,0.0,3221221376.0,45.763,5.733,48.480,0.0,0.0,0.025,0.0,0.0,104305962.0,136438.0
16-10 21:33:40,0.0,3221221376.0,57.193,4.946,37.786,0.0,0.0,0.075,0.0,12288.0,143984.0,251432793.0
16-10 21:33:41,0.0,3221221376.0,33.390,2.791,63.794,0.0,0.0,0.024,0.0,0.0,12714.0,4068223.0
16-10 21:33:42,0.0,3221221376.0,7.751,2.171,90.003,0.0,0.0,0.076,0.0,0.0,226590969.0,425503.0
16-10 21:33:43,0.0,3221221376.0,4.459,1.553,93.913,0.0,0.0,0.075,0.0,0.0,134238288.0,183755.0
16-10 21:33:44,0.0,3221221376.0,69.572,15.339,15.040,0.0,0.0,0.050,0.0,0.0,70464.0,102352871.0
16-10 21:33:45,0.0,3221221376.0,48.424,2.186,49.365,0.0,0.0,0.025,0.0,0.0,140484.0,151862136.0
16-10 21:33:46,0.0,3221221376.0,18.637,2.029,79.309,0.0,0.0,0.025,0.0,12288.0,13413.0,1383139.0
16-10 21:33:47,0.0,3221221376.0,0.025,0.0,99.975,0.0,0.0,0.0,0.0,0.0,10227.0,285.0
16-10 21:33:48,0.0,3221221376.0,0.0,0.075,99.925,0.0,0.0,0.0,0.0,0.0,10626.0,512.0
