"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-1.grp3-asn2.uwmadison744-f18-pg0.wisc.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -ts -cdn --output /root/tf/dstat.csv",,,,"Date:","16 Oct 2018 21:55:38 CDT"

"system","swap",,"total cpu usage",,,,,,"dsk/total",,"net/total",
16-10 21:56:01,0.0,3221221376.0,58.891,6.446,34.638,0.0,0.0,0.025,0.0,0.0,31011.0,251424786.0
16-10 21:56:02,0.0,3221221376.0,34.686,2.042,63.272,0.0,0.0,0.0,0.0,0.0,10398.0,4068095.0
16-10 21:56:03,0.0,3221221376.0,9.711,2.635,87.428,0.0,0.0,0.226,0.0,0.0,255565977.0,140585.0
16-10 21:56:04,0.0,3221221376.0,45.632,5.567,48.752,0.0,0.0,0.050,0.0,0.0,105259716.0,8492.0
16-10 21:56:05,0.0,3221221376.0,55.556,5.355,39.064,0.0,0.0,0.025,0.0,0.0,43623.0,251428073.0
16-10 21:56:06,0.0,3221221376.0,31.743,2.762,65.495,0.0,0.0,0.0,0.0,12288.0,11220.0,4068031.0
16-10 21:56:07,0.0,3221221376.0,8.621,2.449,88.731,0.0,0.0,0.200,0.0,0.0,255563876.0,131801.0
16-10 21:56:08,0.0,3221221376.0,57.664,11.208,31.028,0.0,0.0,0.100,0.0,0.0,105265153.0,35246960.0
16-10 21:56:09,0.0,3221221376.0,47.839,3.417,48.693,0.0,0.0,0.050,0.0,0.0,29756.0,218969682.0
16-10 21:56:10,0.0,3221221376.0,32.599,2.229,65.172,0.0,0.0,0.0,0.0,0.0,8526.0,1288638.0
16-10 21:56:11,0.0,3221221376.0,0.930,1.433,97.486,0.0,0.0,0.151,0.0,4096.0,360816265.0,146152.0
16-10 21:56:12,0.0,3221221376.0,72.990,8.643,18.342,0.0,0.0,0.025,0.0,12288.0,24837.0,121827513.0
16-10 21:56:13,0.0,3221221376.0,48.735,3.280,47.934,0.0,0.0,0.052,0.0,0.0,16032.0,132385386.0
16-10 21:56:14,0.0,3221221376.0,16.510,1.704,81.786,0.0,0.0,0.0,0.0,0.0,9234.0,1382870.0
16-10 21:56:15,0.0,3221221376.0,0.577,1.254,97.918,0.0,0.0,0.251,0.0,0.0,360816316.0,56302.0
16-10 21:56:16,0.0,3221221376.0,54.121,22.802,23.077,0.0,0.0,0.0,0.0,36864.0,7396.0,19276.0
16-10 21:56:17,0.0,3221221376.0,49.087,8.556,42.332,0.0,0.0,0.025,0.0,0.0,38855.0,251416396.0
16-10 21:56:18,0.0,3221221376.0,34.088,2.043,63.869,0.0,0.0,0.0,0.0,12288.0,7410.0,4061698.0
16-10 21:56:19,0.0,3221221376.0,5.922,1.991,91.809,0.0,0.0,0.277,0.0,0.0,346733105.0,174494.0
16-10 21:56:20,0.0,3221221376.0,65.601,8.494,25.881,0.0,0.0,0.025,0.0,0.0,14096720.0,87357297.0
16-10 21:56:21,0.0,3221221376.0,52.833,2.414,44.754,0.0,0.0,0.0,0.0,0.0,23534.0,166857724.0
16-10 21:56:22,0.0,3221221376.0,20.149,1.853,77.998,0.0,0.0,0.0,0.0,0.0,8897.0,1382970.0
16-10 21:56:23,0.0,3221221376.0,2.739,1.885,95.225,0.0,0.0,0.151,0.0,28672.0,360816399.0,57751.0
16-10 21:56:24,0.0,3221221376.0,72.545,9.920,17.535,0.0,0.0,0.0,0.0,0.0,23950.0,169860516.0
16-10 21:56:25,0.0,3221221376.0,49.714,2.309,47.976,0.0,0.0,0.0,0.0,0.0,13788.0,84353158.0
16-10 21:56:26,0.0,3221221376.0,17.015,2.571,80.338,0.0,0.0,0.076,0.0,0.0,58818318.0,1396640.0
16-10 21:56:27,0.0,3221221376.0,9.815,3.205,86.755,0.0,0.0,0.225,0.0,0.0,302007994.0,32719.0
16-10 21:56:28,0.0,3221221376.0,74.781,8.840,16.354,0.0,0.0,0.025,0.0,0.0,41003.0,247736310.0
16-10 21:56:29,0.0,3221221376.0,41.175,1.992,56.809,0.0,0.0,0.025,0.0,12288.0,21912.0,6490610.0
16-10 21:56:30,0.0,3221221376.0,14.774,2.538,82.613,0.0,0.0,0.075,0.0,0.0,117555226.0,1406709.0
16-10 21:56:31,0.0,3221221376.0,17.226,3.130,79.544,0.0,0.0,0.100,0.0,0.0,243296563.0,41728.0
16-10 21:56:32,0.0,3221221376.0,71.717,7.177,21.057,0.0,0.0,0.050,0.0,0.0,51521.0,247723838.0
16-10 21:56:33,0.0,3221221376.0,38.027,6.017,55.955,0.0,0.0,0.0,0.0,0.0,21264.0,6490482.0
16-10 21:56:34,0.0,3221221376.0,15.119,2.969,81.711,0.025,0.0,0.176,0.0,12288.0,206301668.0,1409599.0
16-10 21:56:35,0.0,3221221376.0,24.944,4.236,70.720,0.0,0.0,0.100,0.0,0.0,154522368.0,10582.0
16-10 21:56:36,0.0,3221221376.0,66.717,5.973,27.284,0.0,0.0,0.025,0.0,0.0,40163.0,247724544.0
16-10 21:56:37,0.0,3221221376.0,36.832,1.481,61.687,0.0,0.0,0.0,0.0,0.0,10530.0,6490224.0
16-10 21:56:38,0.0,3221221376.0,13.693,3.240,82.966,0.0,0.0,0.101,0.0,0.0,181862119.0,1422911.0
16-10 21:56:39,0.0,3221221376.0,17.261,4.141,78.548,0.0,0.0,0.050,0.0,0.0,178960996.0,21988.0
16-10 21:56:40,0.0,3221221376.0,72.015,6.959,20.976,0.0,0.0,0.050,0.0,12288.0,41237.0,247724292.0
16-10 21:56:41,0.0,3221221376.0,37.026,2.110,60.864,0.0,0.0,0.0,0.0,0.0,8838.0,6490706.0
16-10 21:56:42,0.0,3221221376.0,14.264,3.109,82.577,0.0,0.0,0.050,0.0,0.0,205969297.0,1424253.0
16-10 21:56:43,0.0,3221221376.0,19.665,3.853,76.332,0.0,0.0,0.150,0.0,0.0,154854228.0,24640.0
16-10 21:56:44,0.0,3221221376.0,68.572,7.114,24.314,0.0,0.0,0.0,0.0,0.0,41358.0,247724105.0
16-10 21:56:45,0.0,3221221376.0,39.419,1.489,59.068,0.0,0.0,0.024,0.0,0.0,9844.0,6491034.0
16-10 21:56:46,0.0,3221221376.0,14.789,3.043,82.093,0.0,0.0,0.075,0.0,16384.0,183244024.0,1410678.0
16-10 21:56:47,0.0,3221221376.0,16.849,3.808,79.243,0.0,0.0,0.100,0.0,0.0,177582098.0,12946.0
16-10 21:56:48,0.0,3221221376.0,57.164,35.746,7.064,0.025,0.0,0.0,0.0,0.0,18927.0,87379602.0
16-10 21:56:49,0.0,3221221376.0,42.950,2.589,54.436,0.0,0.0,0.025,0.0,0.0,23972.0,166836369.0
16-10 21:56:50,0.0,3221221376.0,25.914,2.544,71.542,0.0,0.0,0.0,0.0,0.0,8220.0,1285473.0
16-10 21:56:51,0.0,3221221376.0,5.666,2.858,91.201,0.0,0.0,0.276,0.0,12288.0,360815807.0,143407.0
16-10 21:56:52,0.0,3221221376.0,53.492,37.622,8.836,0.050,0.0,0.0,0.0,0.0,7332.0,62639.0
16-10 21:56:53,0.0,3221221376.0,47.937,3.594,48.443,0.0,0.0,0.025,0.0,0.0,58620.0,254152720.0
16-10 21:56:54,0.0,3221221376.0,31.846,2.156,65.998,0.0,0.0,0.0,0.0,0.0,7842.0,1286368.0
16-10 21:56:55,0.0,3221221376.0,4.830,1.887,93.057,0.0,0.0,0.226,0.0,0.0,360814892.0,159211.0
16-10 21:56:56,0.0,3221221376.0,65.033,9.676,25.291,0.0,0.0,0.0,0.0,8192.0,18243.0,87356489.0
16-10 21:56:57,0.0,3221221376.0,49.109,2.896,47.946,0.0,0.0,0.050,0.0,12288.0,39770.0,166935570.0
16-10 21:56:58,0.0,3221221376.0,28.498,3.153,68.350,0.0,0.0,0.0,0.0,0.0,7260.0,1285473.0
16-10 21:56:59,0.0,3221221376.0,4.827,2.126,92.721,0.0,0.0,0.325,0.0,0.0,360815986.0,157976.0
16-10 21:57:00,0.0,3221221376.0,58.741,31.562,9.698,0.0,0.0,0.0,0.0,0.0,9289.0,17207141.0
16-10 21:57:01,0.0,3221221376.0,47.814,2.337,49.824,0.0,0.0,0.025,0.0,0.0,44146.0,237010066.0
16-10 21:57:02,0.0,3221221376.0,30.825,1.567,67.609,0.0,0.0,0.0,0.0,0.0,7200.0,1285473.0
16-10 21:57:03,0.0,3221221376.0,3.098,1.724,94.929,0.0,0.0,0.250,0.0,28672.0,360814940.0,164333.0
16-10 21:57:04,0.0,3221221376.0,71.555,9.785,18.660,0.0,0.0,0.0,0.0,0.0,36131.0,159763588.0
16-10 21:57:05,0.0,3221221376.0,45.004,5.400,49.596,0.0,0.0,0.0,0.0,0.0,19932.0,94452198.0
16-10 21:57:06,0.0,3221221376.0,20.501,4.236,75.263,0.0,0.0,0.0,0.0,0.0,2962864.0,1391840.0
16-10 21:57:07,0.0,3221221376.0,4.585,1.854,93.310,0.0,0.0,0.251,0.0,0.0,357858666.0,65054.0
16-10 21:57:08,0.0,3221221376.0,71.246,8.408,20.270,0.0,0.0,0.075,0.0,0.0,27294.0,221758471.0
16-10 21:57:09,0.0,3221221376.0,49.298,2.659,48.042,0.0,0.0,0.0,0.0,12288.0,8952.0,32458213.0
16-10 21:57:10,0.0,3221221376.0,17.961,3.464,78.451,0.0,0.0,0.124,0.0,0.0,142945822.0,1407959.0
16-10 21:57:11,0.0,3221221376.0,15.550,3.050,81.225,0.0,0.0,0.175,0.0,0.0,217874915.0,30262.0
16-10 21:57:12,0.0,3221221376.0,71.827,7.474,20.649,0.0,0.0,0.051,0.0,0.0,31277.0,247725457.0
16-10 21:57:13,0.0,3221221376.0,38.174,1.747,60.080,0.0,0.0,0.0,0.0,0.0,8286.0,6491318.0
16-10 21:57:14,0.0,3221221376.0,14.336,3.219,82.218,0.0,0.0,0.226,0.0,0.0,255564057.0,1428453.0
16-10 21:57:15,0.0,3221221376.0,24.032,3.872,71.996,0.0,0.0,0.100,0.0,12288.0,105259299.0,14884.0
16-10 21:57:16,0.0,3221221376.0,64.912,20.633,14.430,0.0,0.0,0.025,0.0,0.0,49649.0,247725957.0
16-10 21:57:17,0.0,3221221376.0,40.737,1.673,57.590,0.0,0.0,0.0,0.0,0.0,8994.0,6491394.0
16-10 21:57:18,0.0,3221221376.0,14.776,4.850,80.071,0.0,0.0,0.303,0.0,0.0,255563918.0,1427962.0
16-10 21:57:19,0.0,3221221376.0,34.176,4.228,61.446,0.0,0.0,0.150,0.0,0.0,105257861.0,10042.0
16-10 21:57:20,0.0,3221221376.0,60.284,5.826,33.840,0.0,0.0,0.051,0.0,0.0,42209.0,247733086.0
16-10 21:57:21,0.0,3221221376.0,38.170,1.378,60.451,0.0,0.0,0.0,0.0,16384.0,7158.0,7769802.0
16-10 21:57:22,0.0,3221221376.0,10.670,2.377,86.726,0.0,0.0,0.228,0.0,0.0,255563280.0,152148.0
16-10 21:57:23,0.0,3221221376.0,44.492,5.646,49.788,0.0,0.0,0.075,0.0,0.0,105257222.0,14488.0
16-10 21:57:24,0.0,3221221376.0,56.121,5.290,38.513,0.0,0.0,0.077,0.0,0.0,31080.0,251433904.0
16-10 21:57:25,0.0,3221221376.0,31.968,2.048,65.984,0.0,0.0,0.0,0.0,0.0,7914.0,4068063.0
16-10 21:57:26,0.0,3221221376.0,5.294,1.748,92.730,0.0,0.0,0.228,0.0,16384.0,261218280.0,135421.0
16-10 21:57:27,0.0,3221221376.0,55.466,8.710,35.774,0.0,0.0,0.050,0.0,0.0,99606422.0,17201697.0
16-10 21:57:28,0.0,3221221376.0,49.776,2.562,47.637,0.0,0.0,0.025,0.0,0.0,35152.0,237026134.0
16-10 21:57:29,0.0,3221221376.0,29.851,1.205,68.945,0.0,0.0,0.0,0.0,0.0,8106.0,1289520.0
16-10 21:57:30,0.0,3221221376.0,4.006,1.587,94.180,0.0,0.0,0.227,0.0,0.0,314112673.0,136734.0
16-10 21:57:31,0.0,3221221376.0,63.680,9.862,26.408,0.0,0.0,0.050,0.0,12288.0,46719676.0,87360811.0
16-10 21:57:32,0.0,3221221376.0,52.508,2.866,44.576,0.0,0.0,0.049,0.0,12288.0,22088.0,166860162.0
16-10 21:57:33,0.0,3221221376.0,23.693,3.683,72.598,0.0,0.0,0.025,0.0,0.0,9254.0,1383096.0
16-10 21:57:34,0.0,3221221376.0,1.024,1.298,97.503,0.0,0.0,0.175,0.0,0.0,360064041.0,35518.0
16-10 21:57:35,0.0,3221221376.0,62.869,10.520,26.612,0.0,0.0,0.0,0.0,0.0,769767.0,79663351.0
16-10 21:57:36,0.0,3221221376.0,52.180,2.453,45.342,0.0,0.0,0.025,0.0,0.0,33278.0,174553145.0
16-10 21:57:37,0.0,3221221376.0,25.569,2.479,71.952,0.0,0.0,0.0,0.0,0.0,9672.0,1382870.0
16-10 21:57:38,0.0,3221221376.0,0.776,1.351,97.623,0.0,0.0,0.250,0.0,16384.0,360817701.0,62152.0
16-10 21:57:39,0.0,3221221376.0,70.067,9.138,20.795,0.0,0.0,0.0,0.0,0.0,18587.0,104525789.0
16-10 21:57:40,0.0,3221221376.0,52.874,2.329,44.772,0.0,0.0,0.025,0.0,0.0,25770.0,149691336.0
16-10 21:57:41,0.0,3221221376.0,17.891,2.199,79.910,0.0,0.0,0.0,0.0,0.0,9822.0,1382870.0
16-10 21:57:42,0.0,3221221376.0,3.062,1.908,94.854,0.0,0.0,0.176,0.0,0.0,360817502.0,43357.0
16-10 21:57:43,0.0,3221221376.0,71.058,7.985,20.957,0.0,0.0,0.0,0.0,0.0,22475.0,170124063.0
16-10 21:57:44,0.0,3221221376.0,47.995,2.741,49.239,0.0,0.0,0.025,0.0,12288.0,17454.0,84093276.0
16-10 21:57:45,0.0,3221221376.0,17.125,1.564,81.236,0.0,0.0,0.076,0.0,0.0,96659012.0,1401331.0
16-10 21:57:46,0.0,3221221376.0,17.890,3.859,78.051,0.0,0.0,0.200,0.0,0.0,264168965.0,30442.0
16-10 21:57:47,0.0,3221221376.0,71.064,6.997,21.864,0.0,0.0,0.075,0.0,0.0,35436.0,247725658.0
16-10 21:57:48,0.0,3221221376.0,37.437,1.494,61.069,0.0,0.0,0.0,0.0,0.0,9948.0,6491062.0
16-10 21:57:49,0.0,3221221376.0,14.649,1.787,83.388,0.0,0.0,0.176,0.0,0.0,213700708.0,1413473.0
16-10 21:57:50,0.0,3221221376.0,25.161,4.289,70.426,0.0,0.0,0.124,0.0,28672.0,147126006.0,19558.0
16-10 21:57:51,0.0,3221221376.0,66.900,5.921,27.130,0.0,0.0,0.050,0.0,0.0,30936.0,247726364.0
16-10 21:57:52,0.0,3221221376.0,36.749,1.207,62.044,0.0,0.0,0.0,0.0,0.0,14646.0,7776067.0
16-10 21:57:53,0.0,3221221376.0,11.929,2.762,85.083,0.0,0.0,0.226,0.0,0.0,255564270.0,132123.0
16-10 21:57:54,0.0,3221221376.0,40.070,5.364,54.441,0.0,0.0,0.125,0.0,0.0,105259475.0,9316.0
16-10 21:57:55,0.0,3221221376.0,60.100,5.169,34.680,0.0,0.0,0.050,0.0,0.0,35009.0,251433861.0
16-10 21:57:56,0.0,3221221376.0,34.954,1.836,63.210,0.0,0.0,0.0,0.0,20480.0,8136.0,4067935.0
16-10 21:57:57,0.0,3221221376.0,7.768,2.438,89.668,0.0,0.0,0.126,0.0,0.0,255563461.0,129662.0
16-10 21:57:58,0.0,3221221376.0,31.108,5.081,63.786,0.0,0.0,0.025,0.0,0.0,105259061.0,13048.0
16-10 21:57:59,0.0,3221221376.0,59.590,6.630,33.704,0.051,0.0,0.025,0.0,0.0,24534.0,247725705.0
16-10 21:58:00,0.0,3221221376.0,39.560,2.152,58.238,0.025,0.0,0.025,0.0,0.0,10656.0,7776195.0
16-10 21:58:01,0.0,3221221376.0,10.855,1.974,87.019,0.0,0.0,0.152,0.0,12288.0,174766214.0,122913.0
16-10 21:58:02,0.0,3221221376.0,13.641,3.192,83.017,0.0,0.0,0.150,0.0,0.0,186060150.0,16942.0
16-10 21:58:03,0.0,3221221376.0,73.792,7.210,18.973,0.0,0.0,0.025,0.0,0.0,25236.0,247725417.0
16-10 21:58:04,0.0,3221221376.0,37.697,1.218,61.086,0.0,0.0,0.0,0.0,0.0,11334.0,6490802.0
16-10 21:58:05,0.0,3221221376.0,15.191,2.984,81.701,0.0,0.0,0.124,0.0,0.0,244330375.0,1409911.0
16-10 21:58:06,0.0,3221221376.0,20.904,2.847,76.149,0.0,0.0,0.100,0.0,16384.0,116492341.0,11506.0
16-10 21:58:07,0.0,3221221376.0,67.761,8.649,23.565,0.0,0.0,0.025,0.0,12288.0,34625.0,247725685.0
16-10 21:58:08,0.0,3221221376.0,37.231,3.220,59.549,0.0,0.0,0.0,0.0,0.0,8478.0,6490802.0
16-10 21:58:09,0.0,3221221376.0,15.317,3.033,81.499,0.0,0.0,0.150,0.0,0.0,255564789.0,1421415.0
16-10 21:58:10,0.0,3221221376.0,33.258,4.423,62.244,0.0,0.0,0.075,0.0,0.0,105270941.0,11794.0
16-10 21:58:11,0.0,3221221376.0,59.089,7.620,33.241,0.051,0.0,0.0,0.0,0.0,40612.0,247725818.0
16-10 21:58:12,0.0,3221221376.0,38.593,1.910,59.447,0.050,0.0,0.0,0.0,0.0,19386.0,7775905.0
16-10 21:58:13,0.0,3221221376.0,14.111,3.335,82.330,0.0,0.0,0.224,0.0,12288.0,255574802.0,127299.0
16-10 21:58:14,0.0,3221221376.0,48.173,6.803,44.898,0.0,0.0,0.126,0.0,0.0,105270217.0,31476.0
16-10 21:58:15,0.0,3221221376.0,53.562,4.165,42.248,0.0,0.0,0.025,0.0,0.0,30215.0,251411129.0
16-10 21:58:16,0.0,3221221376.0,32.055,4.394,63.551,0.0,0.0,0.0,0.0,0.0,7932.0,4067903.0
16-10 21:58:17,0.0,3221221376.0,5.571,1.664,92.664,0.0,0.0,0.101,0.0,0.0,255563821.0,135499.0
16-10 21:58:18,0.0,3221221376.0,50.139,8.697,41.089,0.0,0.0,0.076,0.0,0.0,105260404.0,17195415.0
16-10 21:58:19,0.0,3221221376.0,50.946,2.389,46.640,0.0,0.0,0.025,0.0,12288.0,34600.0,234545362.0
16-10 21:58:20,0.0,3221221376.0,33.182,1.867,64.951,0.0,0.0,0.0,0.0,0.0,7884.0,4067903.0
16-10 21:58:21,0.0,3221221376.0,4.512,1.538,93.723,0.0,0.0,0.227,0.0,0.0,255563292.0,130309.0
16-10 21:58:22,0.0,3221221376.0,55.295,9.918,34.737,0.0,0.0,0.050,0.0,0.0,105262215.0,17204118.0
16-10 21:58:23,0.0,3221221376.0,49.356,2.249,48.370,0.0,0.0,0.025,0.0,0.0,33261.0,237024939.0
16-10 21:58:24,0.0,3221221376.0,33.006,2.090,64.904,0.0,0.0,0.0,0.0,0.0,6882.0,1288574.0
16-10 21:58:25,0.0,3221221376.0,1.578,1.453,96.769,0.0,0.0,0.200,0.0,12288.0,360815878.0,147534.0
16-10 21:58:26,0.0,3221221376.0,66.783,8.417,24.725,0.025,0.0,0.050,0.0,0.0,16354.0,83091914.0
16-10 21:58:27,0.0,3221221376.0,44.290,3.500,52.160,0.050,0.0,0.0,0.0,0.0,23160.0,171124036.0
16-10 21:58:28,0.0,3221221376.0,30.048,1.976,67.976,0.0,0.0,0.0,0.0,0.0,7812.0,1285473.0
16-10 21:58:29,0.0,3221221376.0,1.005,1.432,97.312,0.0,0.0,0.251,0.0,0.0,360816383.0,141397.0
16-10 21:58:30,0.0,3221221376.0,73.301,9.939,16.760,0.0,0.0,0.0,0.0,0.0,18599.0,125210470.0
16-10 21:58:31,0.0,3221221376.0,50.397,3.297,46.282,0.0,0.0,0.025,0.0,28672.0,23892.0,129005812.0
16-10 21:58:32,0.0,3221221376.0,17.421,2.589,79.965,0.0,0.0,0.025,0.0,0.0,18838581.0,1394013.0
16-10 21:58:33,0.0,3221221376.0,8.312,2.712,88.774,0.0,0.0,0.201,0.0,0.0,341986153.0,37203.0
16-10 21:58:34,0.0,3221221376.0,72.576,8.713,18.685,0.0,0.0,0.025,0.0,0.0,40493.0,247725744.0
16-10 21:58:35,0.0,3221221376.0,42.799,1.177,55.999,0.0,0.0,0.026,0.0,0.0,10194.0,6490770.0
16-10 21:58:36,0.0,3221221376.0,15.515,1.778,82.656,0.0,0.0,0.051,0.0,0.0,73711535.0,1396832.0
16-10 21:58:37,0.0,3221221376.0,13.709,3.308,82.757,0.0,0.0,0.226,0.0,12288.0,287110380.0,35364.0
16-10 21:58:38,0.0,3221221376.0,75.050,6.593,18.357,0.0,0.0,0.0,0.0,0.0,33174.0,247725157.0
16-10 21:58:39,0.0,3221221376.0,37.630,2.051,60.294,0.0,0.0,0.025,0.0,0.0,7230.0,6490736.0
16-10 21:58:40,0.0,3221221376.0,15.988,2.173,81.739,0.0,0.0,0.100,0.0,0.0,138365853.0,1409634.0
16-10 21:58:41,0.0,3221221376.0,15.705,3.061,81.159,0.0,0.0,0.075,0.0,8192.0,222452710.0,45820.0
16-10 21:58:42,0.0,3221221376.0,71.374,8.161,20.440,0.0,0.0,0.025,0.0,0.0,32297.0,247725316.0
16-10 21:58:43,0.0,3221221376.0,38.234,0.911,60.855,0.0,0.0,0.0,0.0,12288.0,9888.0,6491062.0
16-10 21:58:44,0.0,3221221376.0,15.064,1.968,82.942,0.0,0.0,0.025,0.0,0.0,53185786.0,1397794.0
16-10 21:58:45,0.0,3221221376.0,10.440,4.046,85.265,0.0,0.0,0.250,0.0,0.0,307637613.0,64470.0
16-10 21:58:46,0.0,3221221376.0,73.791,6.439,19.744,0.0,0.0,0.025,0.0,0.0,24120.0,247724961.0
16-10 21:58:47,0.0,3221221376.0,41.658,1.603,56.738,0.0,0.0,0.0,0.0,0.0,9095.0,6491399.0
16-10 21:58:48,0.0,3221221376.0,16.705,2.552,80.591,0.0,0.0,0.152,0.0,0.0,221040617.0,1431974.0
16-10 21:58:49,0.0,3221221376.0,24.480,4.916,70.554,0.0,0.0,0.050,0.0,12288.0,139781992.0,26894.0
16-10 21:58:50,0.0,3221221376.0,67.171,6.030,26.749,0.0,0.0,0.050,0.0,0.0,37181.0,248044513.0
16-10 21:58:51,0.0,3221221376.0,38.369,2.218,59.414,0.0,0.0,0.0,0.0,0.0,11194.0,7776647.0
16-10 21:58:52,0.0,3221221376.0,12.400,2.912,84.563,0.0,0.0,0.126,0.0,0.0,255561651.0,149030.0
16-10 21:58:53,0.0,3221221376.0,27.943,4.974,67.058,0.0,0.0,0.025,0.0,0.0,105257770.0,13119.0
16-10 21:58:54,0.0,3221221376.0,63.182,5.529,31.239,0.0,0.0,0.050,0.0,0.0,38316.0,247725493.0
16-10 21:58:55,0.0,3221221376.0,37.572,1.695,60.733,0.0,0.0,0.0,0.0,12288.0,10932.0,7776163.0
16-10 21:58:56,0.0,3221221376.0,11.298,1.459,87.242,0.0,0.0,0.0,0.0,0.0,7649.0,98164.0
16-10 21:58:57,0.0,3221221376.0,0.0,0.050,99.950,0.0,0.0,0.0,0.0,0.0,7269.0,549.0
